chapter	section	section_time_onset	section_time_offset	whole_time_onset	whole_time_offset	sentence_id	token_id	token	surprisal	maybe_mismatch
1	1	139.136	139.201	139.136	139.201	30	9	a	6.658666	FALSE
1	1	139.201	139.621	139.201	139.621	30	10	person	8.964262	FALSE
1	1	139.621	139.721	139.621	139.721	30	11	of	5.211023	FALSE
1	1	139.721	139.983	139.721	139.983	30	12	true	9.313493	FALSE
1	1	139.983	140.736	139.983	140.736	30	13	understanding	6.536406	FALSE
1	1	141.444	141.579	141.444	141.579	31	1	But	0	FALSE
1	1	141.579	141.707	141.579	141.707	31	2	they	7.123162	FALSE
1	1	141.707	142.159	141.707	142.159	31	3	always	8.680939	FALSE
1	1	142.159	142.874	142.159	142.874	31	4	responded	10.722674	FALSE
1	1	143.322	143.488	143.322	143.488	31	5	It	19.23637	FALSE
1	1	143.488	143.565	143.488	143.565	31	6	is	4.132342	FALSE
1	1	143.565	143.629	143.565	143.629	31	7	a	3.479426	FALSE
1	1	143.629	144.087	143.629	144.087	31	8	hat	13.255201	FALSE
1	1	145.045	145.22	145.045	145.22	32	1	So	0	FALSE
1	1	145.22	145.363	145.22	145.363	32	2	i	11.503871	FALSE
1	1	145.363	145.51	145.363	145.51	32	3	would	5.793645	FALSE
1	1	145.51	145.841	145.51	145.841	32	4	never	6.908137	FALSE
1	1	145.841	146.19	145.841	146.19	32	5	speak	9.656229	FALSE
1	1	146.19	146.31	146.19	146.31	32	6	to	1.727537	FALSE
1	1	146.31	146.47	146.31	146.47	32	7	them	4.037076	FALSE
1	1	146.47	146.66	146.47	146.66	32	8	of	8.3966170000000009	FALSE
1	1	146.66	146.93	146.66	146.93	32	9	bo	16.927476	FALSE
1	1	146.93	147.936	146.93	147.936	32	11	const	3.614544	FALSE
1	1	147.936	148.15	147.936	148.15	32	14	nor	8.686195	FALSE
1	1	148.15	148.27	148.15	148.27	32	15	of	2.525626	FALSE
1	1	148.27	148.95	148.27	148.95	32	16	prime	13.966031	FALSE
1	1	148.95	149.786	148.95	149.786	32	18	forests	7.600376	FALSE
1	1	149.786	150	149.786	150	32	19	nor	6.22417	FALSE
1	1	150	150.09	150	150.09	32	20	of	0.314872	FALSE
1	1	150.09	150.198	150.09	150.198	32	21	the	4.215708	FALSE
1	1	150.198	150.833	150.198	150.833	32	22	stars	8.705395	FALSE
1	1	151.531	151.626	151.531	151.626	33	1	I	0	FALSE
1	1	151.626	151.846	151.626	151.846	33	2	put	9.911139	FALSE
1	1	151.846	152.283	151.846	152.283	33	3	myself	7.076463	FALSE
1	1	152.283	152.416	152.283	152.416	33	4	at	5.148451	FALSE
1	1	152.416	152.643	152.416	152.643	33	5	their	8.057171	FALSE
1	1	152.643	153.056	152.643	153.056	33	6	level	7.45652	FALSE
1	1	153.44	153.835	153.44	153.835	34	1	I	0	FALSE
1	1	153.835	154.125	153.835	154.125	34	2	talked	12.795621	FALSE
1	1	154.125	154.225	154.125	154.225	34	3	to	0.542014	FALSE
1	1	154.225	154.38	154.225	154.38	34	4	them	5.815078	FALSE
1	1	154.38	154.708	154.38	154.708	34	5	about	1.752584	FALSE
1	1	154.708	155.334	154.708	155.334	34	6	bridge	17.630103	FALSE
1	1	155.573	156.028	155.573	156.028	34	7	golf	16.401128	FALSE
1	1	156.282	156.957	156.282	156.957	34	8	politics	17.2116	FALSE
1	1	156.957	157.199	156.957	157.199	34	9	and	2.207185	FALSE
1	1	157.199	157.892	157.199	157.892	34	10	neck	14.000632	FALSE
1	1	158.57	158.675	158.57	158.675	35	1	And	0	FALSE
1	1	158.675	158.756	158.675	158.756	35	2	the	4.495878	FALSE
1	1	158.756	159.335	158.756	159.335	35	3	grown	15.955356	FALSE
1	1	159.335	159.615	159.335	159.615	35	5	was	5.190393	FALSE
1	1	159.615	160.045	159.615	160.045	35	6	glad	9.49959	FALSE
1	1	160.045	160.175	160.045	160.175	35	7	to	1.288022	FALSE
1	1	160.175	160.451	160.175	160.451	35	8	know	5.142099	FALSE
1	1	160.451	160.675	160.451	160.675	35	9	such	11.909167	FALSE
1	1	160.675	160.738	160.675	160.738	35	10	a	1.134841	FALSE
1	1	160.738	161.485	160.738	161.485	35	11	sensible	11.298481	FALSE
1	1	161.485	161.889	161.485	161.889	35	12	man	2.518236	FALSE
2	1	163.261	163.425	163.261	163.425	36	1	So	0	FALSE
2	1	163.425	163.606	163.425	163.606	36	2	I	5.783356	FALSE
2	1	163.606	163.895	163.606	163.895	36	3	lived	12.503378	FALSE
2	1	163.895	164.486	163.895	164.486	36	4	alone	7.253293	FALSE
2	1	164.486	164.925	164.486	164.925	36	5	without	8.604561	FALSE
2	1	164.925	165.356	164.925	165.356	36	6	anyone	4.53632	FALSE
2	1	165.356	165.465	165.356	165.465	36	7	I	5.801683	FALSE
2	1	165.465	165.696	165.465	165.696	36	8	could	2.363686	FALSE
2	1	165.696	166.025	165.696	166.025	36	9	really	6.15696	FALSE
2	1	166.025	166.375	166.025	166.375	36	10	talk	3.589012	FALSE
2	1	166.375	166.629	166.375	166.629	36	11	to	0.117872	FALSE
2	1	167.038	167.273	167.038	167.273	36	12	until	8.489181	FALSE
2	1	167.273	167.373	167.273	167.373	36	13	a	5.678333	FALSE
2	1	167.373	168.033	167.373	168.033	36	14	breakdown	17.295087	FALSE
2	1	168.033	168.113	168.033	168.113	36	15	in	2.501729	FALSE
2	1	168.113	168.193	168.113	168.193	36	16	the	1.964298	FALSE
2	1	168.193	168.683	168.193	168.683	36	17	Sahara	17.641524	FALSE
2	1	168.683	169.163	168.683	169.163	36	18	desert	6.866049	FALSE
2	1	169.163	169.463	169.163	169.463	36	19	six	11.195881	FALSE
2	1	169.463	169.713	169.463	169.713	36	20	years	1.278897	FALSE
2	1	169.713	170.017	169.713	170.017	36	21	ago	0.118176	FALSE
2	1	170.856	171.231	170.856	171.231	37	1	Something	0	FALSE
2	1	171.231	171.411	171.231	171.411	37	2	had	8.664813	FALSE
2	1	171.411	171.821	171.411	171.821	37	3	broken	7.582471	FALSE
2	1	171.821	171.911	171.821	171.911	37	4	in	4.001668	FALSE
2	1	171.911	172.081	171.911	172.081	37	5	my	3.952385	FALSE
2	1	172.081	172.58	172.081	172.58	37	6	engine	12.678283	FALSE
2	1	173.029	173.204	173.029	173.204	38	1	And	0	FALSE
2	1	173.204	173.344	173.204	173.344	38	2	as	7.385272	FALSE
2	1	173.344	173.484	173.344	173.484	38	3	I	3.50905	FALSE
2	1	173.484	173.764	173.484	173.764	38	4	had	7.240786	FALSE
2	1	173.764	173.944	173.764	173.944	38	5	with	8.862677	FALSE
2	1	173.944	174.114	173.944	174.114	38	6	me	9.114604	FALSE
2	1	174.114	174.514	174.114	174.514	38	7	neither	15.906674	FALSE
2	1	174.514	174.544	174.514	174.544	38	8	a	6.335195	FALSE
2	1	174.544	175.204	174.544	175.204	38	9	mechanic	13.321991	FALSE
2	1	175.204	175.424	175.204	175.424	38	10	nor	0.231628	FALSE
2	1	175.424	175.644	175.424	175.644	38	11	any	6.377916	FALSE
2	1	175.644	176.433	175.644	176.433	38	12	passengers	14.772531	FALSE
2	1	176.787	176.942	176.787	176.942	38	13	I	4.577253	FALSE
2	1	176.942	177.322	176.942	177.322	38	14	read	10.317212	FALSE
2	1	177.322	177.802	177.322	177.802	38	16	myself	1.433135	FALSE
2	1	177.802	177.912	177.802	177.912	38	17	to	1.620236	FALSE
2	1	177.912	178.262	177.912	178.262	38	18	try	6.815606	FALSE
2	1	178.262	178.412	178.262	178.412	38	19	and	1.835045	FALSE
2	1	178.412	178.952	178.412	178.952	38	20	carry	7.350146	FALSE
2	1	178.952	179.302	178.952	179.302	38	21	out	2.136668	FALSE
2	1	179.302	179.442	179.302	179.442	38	22	all	6.644601	FALSE
2	1	179.442	179.992	179.442	179.992	38	23	alone	15.953343	FALSE
2	1	179.992	180.082	179.992	180.082	38	24	the	5.611349	FALSE
2	1	180.082	180.622	180.082	180.622	38	25	difficult	10.543632	FALSE
2	1	180.622	181.221	180.622	181.221	38	26	repairs	10.209907	FALSE
2	1	182.039	182.124	182.039	182.124	39	1	For	0	FALSE
2	1	182.124	182.264	182.124	182.264	39	2	me	8.668672	FALSE
2	1	182.264	182.524	182.264	182.524	39	3	it	3.145844	FALSE
2	1	182.524	182.664	182.524	182.664	39	4	was	2.395932	FALSE
2	1	182.664	182.704	182.664	182.704	39	5	a	2.867109	FALSE
2	1	182.704	183.054	182.704	183.054	39	6	matter	6.361985	FALSE
2	1	183.054	183.164	183.054	183.164	39	7	of	0.019761	FALSE
2	1	183.164	183.444	183.164	183.444	39	8	life	5.815298	FALSE
2	1	183.444	183.564	183.444	183.564	39	9	or	3.907045	FALSE
2	1	183.564	184.092	183.564	184.092	39	10	death	0.00194	FALSE
2	1	184.611	184.656	184.611	184.656	40	1	I	0	FALSE
2	1	184.656	184.846	184.656	184.846	40	2	had	7.454704	FALSE
2	1	184.846	185.276	184.846	185.276	40	3	hardly	12.760152	FALSE
2	1	185.276	185.626	185.276	185.626	40	4	enough	7.942531	FALSE
2	1	185.626	185.886	185.626	185.886	40	5	water	7.676081	FALSE
2	1	185.886	186.006	185.886	186.006	40	6	to	1.333416	FALSE
2	1	186.006	186.376	186.006	186.376	40	7	drink	2.713216	FALSE
2	1	186.376	186.526	186.376	186.526	40	8	for	4.638207	FALSE
2	1	186.526	186.586	186.526	186.586	40	9	a	2.400972	FALSE
2	1	186.586	187	186.586	187	40	10	week	2.920711	FALSE
2	1	188.148	188.243	188.148	188.243	41	1	The	0	FALSE
2	1	188.243	188.623	188.243	188.623	41	2	first	7.707242	FALSE
2	1	188.623	188.893	188.623	188.893	41	3	night	9.518914	FALSE
2	1	188.893	188.993	188.893	188.993	41	4	i	11.598383	FALSE
2	1	188.993	189.213	188.993	189.213	41	5	went	3.951011	FALSE
2	1	189.213	189.273	189.213	189.273	41	6	to	0.841449	FALSE
2	1	189.273	189.593	189.273	189.593	41	7	sleep	4.739696	FALSE
2	1	189.593	189.713	189.593	189.713	41	8	on	5.311496	FALSE
2	1	189.713	189.783	189.713	189.783	41	9	the	1.676422	FALSE
2	1	189.783	190.332	189.783	190.332	41	10	sand	11.815496	FALSE
2	1	190.532	190.587	190.532	190.587	41	11	a	8.699482	FALSE
2	1	190.587	191.157	190.587	191.157	41	12	thousand	8.434822	FALSE
2	1	191.157	191.607	191.157	191.607	41	13	miles	3.091994	FALSE
2	1	191.607	191.767	191.607	191.767	41	14	from	3.087622	FALSE
2	1	191.767	192.057	191.767	192.057	41	15	any	8.462567	FALSE
2	1	192.057	192.417	192.057	192.417	41	16	human	7.577135	FALSE
2	1	192.417	193.171	192.417	193.171	41	17	habit	8.617166	FALSE
2	1	193.62	194.015	193.62	194.015	42	1	I	0	FALSE
2	1	194.015	194.185	194.015	194.185	42	2	was	6.132429	FALSE
2	1	194.185	194.445	194.185	194.445	42	3	more	8.664668	FALSE
2	1	194.445	195.145	194.445	195.145	42	4	isolated	12.487642	FALSE
2	1	195.145	195.275	195.145	195.275	42	5	than	2.071339	FALSE
2	1	195.275	195.345	195.275	195.345	42	6	a	6.772303	FALSE
2	1	195.345	195.985	195.345	195.985	42	7	ship	12.388293000000001	FALSE
2	1	195.985	196.349	195.985	196.349	42	10	sailor	3.564009	FALSE
2	1	196.349	196.525	196.349	196.525	42	11	on	5.023643	FALSE
2	1	196.525	196.71	196.525	196.71	42	12	a	1.309366	FALSE
2	1	196.71	197.085	196.71	197.085	42	13	raft	6.608711	FALSE
2	1	197.085	197.175	197.085	197.175	42	14	in	3.479278	FALSE
2	1	197.175	197.255	197.175	197.255	42	15	the	1.591521	FALSE
2	1	197.255	197.495	197.255	197.495	42	16	middle	4.250001	FALSE
2	1	197.495	197.595	197.495	197.595	42	17	of	0.011492	FALSE
2	1	197.595	197.785	197.595	197.785	42	18	the	1.048343	FALSE
2	1	197.785	198.164	197.785	198.164	42	19	ocean	2.32558	FALSE
2	1	198.772	198.917	198.772	198.917	43	1	So	0	FALSE
2	1	198.917	199.067	198.917	199.067	43	2	you	6.491911	FALSE
2	1	199.067	199.237	199.067	199.237	43	3	can	2.329768	FALSE
2	1	199.237	199.677	199.237	199.677	43	4	imagine	6.162605	FALSE
2	1	199.677	199.817	199.677	199.817	43	5	my	4.999106	FALSE
2	1	199.817	200.662	199.817	200.662	43	6	surprise	1.644418	FALSE
2	1	200.926	201.091	200.926	201.091	43	7	when	0.444816	FALSE
2	1	201.091	201.211	201.091	201.211	43	8	at	9.373982	FALSE
2	1	201.211	202.201	201.211	202.201	43	9	day	10.593219	FALSE
2	1	202.201	202.251	202.201	202.251	43	11	a	6.160097	FALSE
2	1	202.251	202.611	202.251	202.611	43	12	funny	11.274925	FALSE
2	1	202.611	202.941	202.611	202.941	43	13	little	4.178488	FALSE
2	1	202.941	203.461	202.941	203.461	43	14	voice	6.650791	FALSE
2	1	203.461	203.681	203.461	203.681	43	15	woke	10.157626	FALSE
2	1	203.681	203.801	203.681	203.801	43	16	me	0.618573	FALSE
2	1	203.801	203.985	203.801	203.985	43	17	up	0.23839	FALSE
2	1	204.758	204.933	204.758	204.933	44	1	It	0	FALSE
2	1	204.933	205.248	204.933	205.248	44	2	said	8.423908	FALSE
2	1	205.936	206.466	205.936	206.466	44	3	Please	21.471929	FALSE
2	1	207.02	207.195	207.02	207.195	44	4	draw	11.735535	FALSE
2	1	207.195	207.325	207.195	207.325	44	5	me	6.673043	FALSE
2	1	207.325	207.405	207.325	207.405	44	6	a	4.322314	FALSE
2	1	207.405	208.065	207.405	208.065	44	7	sheep	13.590427	FALSE
2	1	208.623	209.028	208.623	209.028	45	1	What	0	FALSE
2	1	209.901	210.056	209.901	210.056	46	1	Draw	0	FALSE
2	1	210.056	210.246	210.056	210.246	46	2	me	10.543501	FALSE
2	1	210.246	210.286	210.246	210.286	46	3	a	2.20259	FALSE
2	1	210.286	210.981	210.286	210.981	46	4	sheep	13.135091	FALSE
2	1	212.008	212.123	212.008	212.123	47	1	I	0	FALSE
2	1	212.123	212.473	212.123	212.473	47	2	jumped	14.882989	FALSE
2	1	212.473	212.553	212.473	212.553	47	3	to	4.093337	FALSE
2	1	212.553	212.753	212.553	212.753	47	4	my	1.477836	FALSE
2	1	212.753	213.033	212.753	213.033	47	5	feet	0.137671	FALSE
2	1	213.033	213.143	213.033	213.143	47	6	as	5.294	FALSE
2	1	213.143	213.273	213.143	213.273	47	7	if	5.340109	FALSE
2	1	213.273	213.373	213.273	213.373	47	8	I	1.588643	FALSE
2	1	213.373	213.453	213.373	213.453	47	9	had	2.451988	FALSE
2	1	213.453	213.583	213.453	213.583	47	10	been	2.581476	FALSE
2	1	213.583	213.993	213.583	213.993	47	11	struck	5.304804	FALSE
2	1	213.993	214.183	213.993	214.183	47	12	by	0.475114	FALSE
2	1	214.183	214.702	214.183	214.702	47	13	lightning	0.43502	FALSE
2	1	215.037	215.122	215.037	215.122	48	1	I	0	FALSE
2	1	215.122	215.432	215.122	215.432	48	2	rubbed	17.847013	FALSE
2	1	215.432	215.642	215.432	215.642	48	3	my	1.671249	FALSE
2	1	215.642	216.081	215.642	216.081	48	4	eyes	2.937211	FALSE
2	1	216.66	216.725	216.66	216.725	49	1	I	0	FALSE
2	1	216.725	216.925	216.725	216.925	49	2	took	10.395546	FALSE
2	1	216.925	216.965	216.925	216.965	49	3	a	2.504705	FALSE
2	1	216.965	217.375	216.965	217.375	49	4	good	6.803098	FALSE
2	1	217.375	217.645	217.375	217.645	49	5	look	1.227962	FALSE
2	1	217.645	218.095	217.645	218.095	49	6	around	5.155141	FALSE
2	1	218.095	218.269	218.095	218.269	49	7	me	7.768561	FALSE
2	1	218.788	219.013	218.788	219.013	50	1	And	0	FALSE
2	1	219.013	219.123	219.013	219.123	50	2	I	5.950992	FALSE
2	1	219.123	219.683	219.123	219.683	50	3	saw	7.87541	FALSE
2	1	219.683	219.833	219.683	219.833	50	4	a	3.05245	FALSE
2	1	219.833	220.243	219.833	220.243	50	5	quite	13.810699	FALSE
2	1	220.243	221.183	220.243	221.183	50	6	extraordinary	8.287921	FALSE
2	1	221.183	221.403	221.183	221.403	50	7	little	9.473736	FALSE
2	1	221.403	221.872	221.403	221.872	50	8	man	4.688741	FALSE
2	1	222.117	222.182	222.117	222.182	50	9	who	3.844351	FALSE
2	1	222.182	222.342	222.182	222.342	50	10	was	1.96431	FALSE
2	1	222.342	222.982	222.342	222.982	50	11	examining	14.510308	FALSE
2	1	222.982	223.102	222.982	223.102	50	12	me	4.605499	FALSE
2	1	223.102	223.907	223.102	223.907	50	13	seriously	10.90395	FALSE
2	1	224.735	224.9	224.735	224.9	51	1	Here	0	FALSE
2	1	224.9	225.01	224.9	225.01	51	2	is	4.97244	FALSE
2	1	225.01	225.09	225.01	225.09	51	3	the	2.14929	FALSE
2	1	225.09	225.4	225.09	225.4	51	4	best	7.78553	FALSE
2	1	225.4	225.92	225.4	225.92	51	5	portrait	13.929224	FALSE
2	1	225.92	226.16	225.92	226.16	51	6	that	5.804972	FALSE
2	1	226.16	226.61	226.16	226.61	51	7	later	15.780817	FALSE
2	1	226.61	226.72	226.61	226.72	51	8	I	6.435267	FALSE
2	1	226.72	227.13	226.72	227.13	51	9	managed	8.864583	FALSE
2	1	227.13	227.2	227.13	227.2	51	10	to	0.297659	FALSE
2	1	227.2	227.39	227.2	227.39	51	11	do	5.233989	FALSE
2	1	227.39	227.5	227.39	227.5	51	12	of	4.954541	FALSE
2	1	227.5	227.763	227.5	227.763	51	13	him	4.934931	FALSE
2	1	228.292	228.787	228.292	228.787	52	1	But	0	FALSE
2	1	228.787	229.087	228.787	229.087	52	2	my	9.020156	FALSE
2	1	229.087	229.427	229.087	229.427	52	3	drawing	14.196791	FALSE
2	1	229.427	229.537	229.427	229.537	52	4	of	2.32816	FALSE
2	1	229.537	230.107	229.537	230.107	52	5	course	12.213531	FALSE
2	1	230.107	230.317	230.107	230.317	52	6	is	2.099596	FALSE
2	1	230.317	230.607	230.317	230.607	52	7	much	7.908512	FALSE
2	1	230.607	230.927	230.607	230.927	52	8	less	4.820217	FALSE
2	1	230.927	231.407	230.927	231.407	52	9	charming	12.088947	FALSE
2	1	231.407	231.557	231.407	231.557	52	10	than	1.269464	FALSE
2	1	231.557	231.707	231.557	231.707	52	11	its	7.371	FALSE
2	1	231.707	232.081	231.707	232.081	52	12	model	12.198325	FALSE
2	1	232.549	232.634	232.549	232.634	53	1	It	0	FALSE
2	1	232.634	232.674	232.634	232.674	53	2	is	4.18367	FALSE
2	1	232.674	232.814	232.674	232.814	53	3	not	3.836201	FALSE
2	1	232.814	233.004	232.814	233.004	53	4	my	6.226141	FALSE
2	1	233.004	233.399	233.004	233.399	53	5	fault	4.803289	FALSE
2	1	233.803	233.888	233.803	233.888	54	1	I	0	FALSE
2	1	233.888	234.018	233.888	234.018	54	2	was	6.132429	FALSE
2	1	234.018	234.708	234.018	234.708	54	3	discouraged	14.136622	FALSE
2	1	234.708	234.798	234.708	234.798	54	4	in	6.613289	FALSE
2	1	234.798	234.948	234.798	234.948	54	5	my	2.473325	FALSE
2	1	234.948	235.348	234.948	235.348	54	6	career	6.462218	FALSE
2	1	235.348	235.468	235.348	235.468	54	7	as	4.004073	FALSE
2	1	235.468	235.508	235.468	235.508	54	8	a	0.406187	FALSE
2	1	235.508	235.928	235.508	235.928	54	9	painter	9.867062	FALSE
2	1	235.928	236.058	235.928	236.058	54	10	by	4.07427	FALSE
2	1	236.058	236.138	236.058	236.138	54	11	the	1.226183	FALSE
2	1	236.138	236.658	236.138	236.658	54	12	grown	16.562291	FALSE
2	1	236.658	236.738	236.658	236.738	54	14	at	5.997232	FALSE
2	1	236.738	236.888	236.738	236.888	54	15	the	1.753154	FALSE
2	1	236.888	237.098	236.888	237.098	54	16	age	7.228718	FALSE
2	1	237.098	237.168	237.098	237.168	54	17	of	0.03658	FALSE
2	1	237.168	237.642	237.168	237.642	54	18	six	5.369937	FALSE
2	1	238.071	238.166	238.071	238.166	54	19	and	3.975383	FALSE
2	1	238.166	238.266	238.166	238.266	54	20	I	3.251385	FALSE
2	1	238.266	238.586	238.266	238.586	54	21	had	4.245879	FALSE
2	1	238.586	238.616	238.586	238.616	54	22	not	6.373948	FALSE
2	1	238.616	238.906	238.616	238.906	54	23	learned	4.845337	FALSE
2	1	238.906	238.976	238.906	238.976	54	24	to	2.235853	FALSE
2	1	238.976	239.206	238.976	239.206	54	25	draw	3.569141	FALSE
2	1	239.206	239.626	239.206	239.626	54	26	anything	4.982822	FALSE
2	1	239.626	240.166	239.626	240.166	54	27	except	6.79751	FALSE
2	1	240.166	240.396	240.166	240.396	54	28	bo	12.603937	FALSE
2	1	240.396	241.196	240.396	241.196	54	30	const	1.563486	FALSE
2	1	241.196	241.726	241.196	241.726	54	33	closed	19.042011	FALSE
2	1	241.726	241.846	241.726	241.846	54	34	and	4.759736	FALSE
2	1	241.846	242.214	241.846	242.214	54	35	open	8.944867	FALSE
2	1	243.227	243.602	243.227	243.602	55	1	I	0	FALSE
2	1	243.602	244.022	243.602	244.022	55	2	stared	15.487135	FALSE
2	1	244.022	244.142	244.022	244.142	55	3	at	0.74183	FALSE
2	1	244.142	244.342	244.142	244.342	55	4	this	7.927883	FALSE
2	1	244.342	244.692	244.342	244.692	55	5	sudden	13.01494	FALSE
2	1	244.692	245.472	244.692	245.472	55	6	appar	10.336709	FALSE
2	1	245.472	245.972	245.472	245.972	55	8	wide	13.82725	FALSE
2	1	245.972	246.252	245.972	246.252	55	9	eyed	4.459759	FALSE
2	1	246.252	246.362	246.252	246.362	55	10	with	5.33021	FALSE
2	1	246.362	247.125	246.362	247.125	55	11	aston	7.874307	FALSE
2	1	247.34	248.065	247.34	248.065	56	1	Remember	0	FALSE
2	1	248.065	248.235	248.065	248.235	56	2	that	5.096109	FALSE
2	1	248.235	248.345	248.235	248.345	56	3	I	3.948926	FALSE
2	1	248.345	248.545	248.345	248.545	56	4	was	4.794536	FALSE
2	1	248.545	248.595	248.545	248.595	56	5	a	4.525736	FALSE
2	1	248.595	249.235	248.595	249.235	56	6	thousand	13.550166	FALSE
2	1	249.235	249.695	249.235	249.695	56	7	miles	1.920247	FALSE
2	1	249.695	249.955	249.695	249.955	56	8	from	1.952334	FALSE
2	1	249.955	250.275	249.955	250.275	56	9	any	7.15685	FALSE
2	1	250.275	250.825	250.275	250.825	56	10	inhabited	12.71387	FALSE
2	1	250.825	251.234	250.825	251.234	56	11	region	6.809306	FALSE
2	1	251.703	251.868	251.703	251.868	57	1	And	0	FALSE
2	1	251.868	252.078	251.868	252.078	57	2	yet	10.782807	FALSE
2	1	252.078	252.308	252.078	252.308	57	3	this	5.811674	FALSE
2	1	252.308	252.548	252.308	252.548	57	4	little	8.265915	FALSE
2	1	252.548	252.948	252.548	252.948	57	5	fellow	8.227944	FALSE
2	1	252.948	253.298	252.948	253.298	57	6	seemed	7.66348	FALSE
2	1	253.298	253.748	253.298	253.748	57	7	neither	11.608017	FALSE
2	1	253.748	254.218	253.748	254.218	57	8	lost	10.568665	FALSE
2	1	254.218	254.548	254.218	254.548	57	9	nor	0.372785	FALSE
2	1	254.548	254.868	254.548	254.868	57	10	half	11.26909	FALSE
2	1	254.868	255.068	254.868	255.068	57	11	dead	8.255303	FALSE
2	1	255.068	255.248	255.068	255.248	57	12	with	8.598739	FALSE
2	1	255.248	255.771	255.248	255.771	57	13	fatigue	10.414065	FALSE
2	1	256.076	256.241	256.076	256.241	57	14	nor	8.024343	FALSE
2	1	256.241	256.891	256.241	256.891	57	15	starved	13.826459	FALSE
2	1	256.891	257.011	256.891	257.011	57	16	or	5.23375	FALSE
2	1	257.011	257.431	257.011	257.431	57	17	dying	6.625959	FALSE
2	1	257.431	257.531	257.431	257.531	57	18	of	3.37425	FALSE
2	1	257.531	257.961	257.531	257.961	57	19	thirst	2.246859	FALSE
2	1	257.961	258.041	257.961	258.041	57	20	or	3.464226	FALSE
2	1	258.041	258.43	258.041	258.43	57	21	fear	9.845663	FALSE
2	1	259.448	259.583	259.448	259.583	58	1	He	0	FALSE
2	1	259.583	259.833	259.583	259.833	58	2	looked	10.565654	FALSE
2	1	259.833	260.333	259.833	260.333	58	3	nothing	11.237384	FALSE
2	1	260.333	260.593	260.333	260.593	58	4	like	0.185416	FALSE
2	1	260.593	260.633	260.593	260.633	58	5	a	3.214787	FALSE
2	1	260.633	261.193	260.633	261.193	58	6	child	6.977693	FALSE
2	1	261.193	261.453	261.193	261.453	58	7	lost	14.356816	FALSE
2	1	261.453	261.553	261.453	261.553	58	8	in	0.579632	FALSE
2	1	261.553	261.663	261.553	261.663	58	9	the	1.517876	FALSE
2	1	261.663	261.873	261.663	261.873	58	10	middle	6.873426	FALSE
2	1	261.873	261.993	261.873	261.993	58	11	of	0.027652	FALSE
2	1	261.993	262.063	261.993	262.063	58	12	the	1.279485	FALSE
2	1	262.063	262.853	262.063	262.853	58	13	desert	4.579359	FALSE
2	1	262.853	262.883	262.853	262.883	58	14	a	10.614394	FALSE
2	1	262.883	263.523	262.883	263.523	58	15	thousand	5.226461	FALSE
2	1	263.523	263.993	263.523	263.993	58	16	miles	2.191413	FALSE
2	1	263.993	264.153	263.993	264.153	58	17	from	1.907256	FALSE
2	1	264.153	264.363	264.153	264.363	58	18	any	9.464573	FALSE
2	1	264.363	264.983	264.363	264.983	58	19	inhabited	9.813574	FALSE
2	1	264.983	265.456	264.983	265.456	58	20	region	5.507839	FALSE
2	1	266.399	266.524	266.399	266.524	59	1	When	0	FALSE
2	1	266.524	266.634	266.524	266.634	59	2	i	11.567358	FALSE
2	1	266.634	267.064	266.634	267.064	59	3	finally	9.067763	FALSE
2	1	267.064	267.464	267.064	267.464	59	4	managed	7.157523	FALSE
2	1	267.464	267.534	267.464	267.534	59	5	to	0.054068	FALSE
2	1	267.534	267.954	267.534	267.954	59	6	speak	9.630211	FALSE
2	1	267.954	268.074	267.954	268.074	59	7	I	7.796959	FALSE
2	1	268.074	268.413	268.074	268.413	59	8	said	4.626446	FALSE
2	1	269.486	269.731	269.486	269.731	59	9	What	13.39009	FALSE
2	1	269.731	269.771	269.731	269.771	59	10	are	4.184935	FALSE
2	1	269.771	269.921	269.771	269.921	59	11	you	0.242641	FALSE
2	1	269.921	270.271	269.921	270.271	59	12	doing	1.515531	FALSE
2	1	270.271	270.616	270.271	270.616	59	13	here	3.275573	FALSE
2	1	271.279	271.414	271.279	271.414	60	1	And	0	FALSE
2	1	271.414	271.514	271.414	271.514	60	2	he	7.386048	FALSE
2	1	271.514	272.204	271.514	272.204	60	3	repeated	11.729872	FALSE
2	1	272.204	272.524	272.204	272.524	60	4	very	12.690952	FALSE
2	1	272.524	273.139	272.524	273.139	60	5	slowly	6.800186	FALSE
2	1	273.488	273.643	273.488	273.643	60	6	as	5.40357	FALSE
2	1	273.643	273.763	273.643	273.763	60	7	if	2.559487	FALSE
2	1	273.763	273.853	273.763	273.853	60	8	it	4.098205	FALSE
2	1	273.853	273.983	273.853	273.983	60	9	was	1.977476	FALSE
2	1	273.983	274.473	273.983	274.473	60	10	something	4.977685	FALSE
2	1	274.473	274.953	274.473	274.953	60	11	very	6.025851	FALSE
2	1	274.953	275.688	274.953	275.688	60	12	serious	4.025523	FALSE
2	1	276.326	277.091	276.326	277.091	60	13	Please	24.733483	FALSE
2	1	277.739	278.034	277.739	278.034	60	14	draw	11.508207	FALSE
2	1	278.034	278.334	278.034	278.334	60	15	me	4.536429	FALSE
2	1	278.334	278.384	278.334	278.384	60	16	a	3.839062	FALSE
2	1	278.384	279.089	278.384	279.089	60	17	sheep	13.809244	FALSE
2	1	280.615	280.76	280.615	280.76	61	1	When	0	FALSE
2	1	280.76	280.81	280.76	280.81	61	2	a	5.18077	FALSE
