,word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,new-disc-stack-lc,new-disc-stack-lc-rev,new-disc-stack-bu,new-disc-stack-bu-rev,new-disc-pred-td,new-disc-pred-td-rev,new-disc-changed-lc,new-disc-changed-lc-rev,new-disc-changed-bu,new-disc-changed-bu-rev,new-disc-changed-td,new-disc-changed-td-rev,new-disc-old-lc,new-disc-old-rev,new-disc-old-td,new-disc-old-bu,new-disc-filler-gap,new-disc-filler-gap-only-filler,new-disc-filler-gap-only-gap,new-disc-filler-gap-only-rule-1,new-disc-filler-gap-only-rule-2,new-disc-filler-gap-only-rule-3,new-disc-filler-gap-only-rule-4,new-disc-filler-gap-only-rule-5,new-disc-filler-gap-only-rule-6,new-disc-filler-gap-only-rule-7,new-proj-stack-lc,new-proj-stack-lc-rev,new-proj-stack-bu,new-proj-stack-bu-rev,new-proj-pred-td,new-proj-pred-td-rev,new-proj-changed-lc,new-proj-changed-lc-rev,new-proj-changed-bu,new-proj-changed-bu-rev,new-proj-changed-td,new-proj-changed-td-rev,new-proj-old-lc,new-proj-old-rev,new-proj-old-td,new-proj-old-bu,new-proj-filler-gap,new-proj-filler-gap-only-filler,new-proj-filler-gap-only-gap,new-proj-filler-gap-only-rule-1,new-proj-filler-gap-only-rule-2,new-proj-filler-gap-only-rule-3,new-proj-filler-gap-only-rule-4,new-proj-filler-gap-only-rule-5,new-proj-filler-gap-only-rule-6,new-proj-filler-gap-only-rule-7
24,了,了,6.32,6.4,11.717088826693631,PART,1,1,1,1,3,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
25,一,一,6.4,6.48,11.4288871621941,NUM,1,3,1,2,3,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
26,幅,幅,6.48,6.64,5.254480414942203,NUM,1,2,3,3,3,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
27,精彩,精彩,6.64,6.97,4.9689309659897365,VERB,1,4,3,4,3,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
28,的,的,6.97,7.06,13.549001743000456,PART,1,1,2,2,3,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
29,插画,插画,7.06,7.47,1.6187940073581253,NOUN,1,2,6,3,3,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,3,3,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
30,画,画,8.02,8.24,5.856540756976389,VERB,1,6,3,4,4,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
31,的,的,8.24,8.44,13.549001743000456,PART,1,1,3,2,4,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
32,是,是,8.76,8.94,11.813576063887458,VERB,1,2,1,2,4,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33,一,一,8.94,9.02,11.4288871621941,NUM,1,4,1,2,4,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
34,条,条,9.02,9.2,8.22961937977071,NUM,1,2,3,3,4,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
35,蟒蛇,蟒蛇,9.2,9.73,-2.9759296462578115,NOUN,1,2,3,3,4,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
36,正在,正在,9.87,10.11,7.636880902984179,ADV,1,3,2,3,4,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
37,吞食,吞食,10.11,10.53,1.218171523725749,VERB,1,2,1,2,4,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
38,一,一,10.53,10.66,11.4288871621941,NUM,1,3,1,2,4,2,2,6,6,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
39,只,只,10.66,10.78,8.687318340146405,NUM,1,2,3,3,4,2,2,6,6,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
40,大,大,10.78,10.94,10.223760246520028,ADJ,1,2,2,2,4,1,1,6,6,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,6,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
41,野兽,野兽,10.94,11.3,3.396653741612283,NOUN,1,2,8,3,4,1,1,1,1,0,0,7,7,7,7,7,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7,7,7,7,7,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0
42,页头,页头,12.11,12.46,-inf,NOUN,1,4,2,3,5,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
43,上,上,12.46,12.69,10.760238470227222,PART,1,1,2,2,5,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
44,就,就,12.92,13.06,10.143313771089671,ADV,1,3,2,3,5,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
45,是,是,13.06,13.16,11.813576063887458,VERB,1,2,1,2,5,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
46,那,那,13.16,13.29,8.880679246981725,DET,1,5,1,2,5,2,2,4,4,1,1,2,2,1,1,6,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,6,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0
47,幅,幅,13.29,13.43,5.254480414942203,NUM,1,2,3,3,5,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
48,画,画,13.43,13.58,5.856540756976389,NOUN,1,2,3,3,5,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
49,的,的,13.58,13.7,13.549001743000456,PART,1,1,2,2,5,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
50,摹本,摹本,13.7,14.07,-0.034591444769619,NOUN,1,2,6,3,5,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
51,这,这,14.98,15.11,11.129278789292488,DET,1,5,1,2,6,1,1,1,1,1,1,2,2,1,1,5,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,5,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0
52,本,本,15.11,15.23,9.000524363102912,NUM,1,2,3,3,6,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
53,书,书,15.23,15.4,8.321374638581034,NOUN,1,2,3,3,6,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
54,中,中,15.4,15.53,11.01019816111366,PART,1,1,2,2,6,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
55,写道,写道,15.53,15.91,5.634443114577581,VERB,1,2,1,2,6,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,这些,这些,16.44,16.7,9.35458442856651,DET,1,4,2,3,7,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
57,蟒蛇,蟒蛇,16.7,17.23,-2.9759296462578115,NOUN,1,2,3,3,7,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
58,把,把,17.23,17.43,9.380520434905035,X,1,2,1,2,7,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
59,它们,它们,17.43,17.67,8.179734148061376,PRON,1,6,2,3,7,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
60,的,的,17.67,17.75,13.549001743000456,PART,1,1,2,2,7,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
61,猎获物,猎物,17.75,18.35,2.6918530661996387,NOUN,1,2,3,3,7,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
62,不,不,18.45,18.55,10.967124178394917,ADV,1,5,2,3,7,2,2,4,4,1,1,2,2,1,1,6,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,6,6,1,1,4,0,0,0,0,0,0,0,0,0,0,0
63,加,加,18.55,18.71,8.21127219644446,VERB,1,2,1,2,7,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
64,咀嚼,咀嚼,18.71,19.03,2.340458745422127,VERB,1,2,4,3,7,2,2,4,4,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
65,地,地,19.03,19.13,10.18742007921881,PART,1,1,2,2,7,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
66,囫囵,囫囵,19.13,19.47,-2.617295837833746,VERB,1,3,2,3,7,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
67,吞,吞,19.47,19.68,2.762159526749242,VERB,1,2,1,2,7,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
68,下,下,19.68,19.93,9.7626488406527,VERB,1,1,5,2,7,1,1,1,1,0,0,6,6,6,6,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6,6,6,6,6,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0
69,尔后,尔后,20.47,20.87,3.5094237867330267,ADV,1,3,2,3,8,1,1,1,1,1,1,2,2,1,1,5,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,5,5,1,1,4,0,0,0,0,0,0,0,0,0,0,0
70,就,就,21.11,21.23,10.143313771089671,ADV,1,3,2,3,8,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
71,不,不,21.23,21.35,10.967124178394917,ADV,1,3,2,3,8,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
72,能,能,21.35,21.5,9.42263949445072,VERB,1,2,1,2,8,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
73,再,再,21.5,21.62,8.405616059244041,ADV,1,3,2,3,8,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
74,动弹,动弹,21.62,21.95,2.6171038193993863,VERB,1,2,1,2,8,1,1,1,1,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
75,了,了,21.95,22.09,11.717088826693631,PART,1,1,12,2,8,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,它们,它们,22.83,23.04,8.179734148061376,PRON,1,3,2,3,9,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
77,就,就,23.04,23.17,10.143313771089671,ADV,1,3,2,3,9,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
78,在,在,23.17,23.3,11.76214703363635,VERB,1,3,1,2,9,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
79,长长,长长,23.3,23.75,3.967968461710194,NOUN,1,5,2,3,9,3,3,4,4,1,1,2,2,1,1,8,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,2,2,1,1,8,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0
80,的,的,23.75,23.83,13.549001743000456,PART,1,1,2,2,9,3,3,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
81,六,六,23.83,24.03,8.93071178299457,NUM,1,5,1,2,9,3,3,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
82,个,个,24.03,24.14,10.347959152135804,NUM,1,2,3,3,9,3,3,4,4,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,4,4,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
83,月,月,24.14,24.24,10.484922979849571,NOUN,1,2,3,3,9,3,3,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
84,的,的,24.24,24.34,13.549001743000456,PART,1,1,2,2,9,3,3,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
85,睡眠,睡眠,24.34,24.77,3.872346188275248,NOUN,1,2,4,3,9,2,2,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
86,中,中,24.77,24.97,11.01019816111366,PART,1,1,3,2,9,1,1,2,2,1,1,6,6,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,6,6,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
87,消化,消化,25.2,25.62,5.088466327050102,VERB,1,2,1,2,9,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
88,这些,这些,25.62,25.88,9.35458442856651,DET,1,2,1,2,9,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
89,食物,食物,25.88,26.22,5.663502000154177,NOUN,1,2,7,3,9,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
90,当时,当时,27.27,27.71,8.441990004348938,NOUN,1,3,2,3,10,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,我,我,28.23,28.35,10.534098233242508,PRON,1,2,2,2,11,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
92,对,对,28.35,28.45,10.687452473351607,ADP,1,3,1,2,11,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
93,丛林,丛林,28.45,28.74,3.1294761436035867,NOUN,1,5,2,3,11,3,3,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
94,中,中,28.74,28.85,11.01019816111366,PART,1,1,2,2,11,3,3,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
95,的,的,28.85,28.97,13.549001743000456,PART,1,1,2,2,11,2,2,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
96,奇遇,奇遇,28.97,29.27,0.8754687373538999,NOUN,1,2,4,3,11,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
97,想,想,29.27,29.47,8.367560058756213,VERB,1,3,1,2,11,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
98,得,得,29.47,29.55,8.835887911676375,PART,1,3,4,4,11,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
99,很,很,29.55,29.8,9.553131814577668,ADV,1,3,2,3,11,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
100,多,多,29.8,30.03,9.815063523678072,ADV,1,2,6,3,11,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
101,于是,于是,30.68,31.05,6.920148168912099,ADV,1,3,2,3,12,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,我,我,31.35,31.48,10.534098233242508,PRON,1,2,2,2,13,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
103,也,也,31.48,31.63,10.523259496272392,ADV,1,3,2,3,13,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,2,1,1,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
104,用,用,31.63,31.77,9.219764623880025,ADP,1,2,1,2,13,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
105,彩色,彩色,31.77,32.08,4.609560534289384,ADJ,1,3,2,3,13,2,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
106,铅笔,铅笔,32.08,32.47,2.648441729496899,NOUN,1,2,4,3,13,1,1,2,2,1,1,6,6,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,6,6,4,4,4,4,1,1,0,3,0,0,0,0,0,0,0,0,0,0
107,画,画,32.65,32.79,5.856540756976389,VERB,1,3,2,3,13,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
108,出,出,32.79,32.96,9.616849668063612,VERB,1,2,1,2,13,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
109,了,了,32.96,33.06,11.717088826693631,PART,1,1,1,1,13,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,4,4,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
110,我,我,33.06,33.17,10.534098233242508,PRON,1,4,2,3,13,2,2,4,4,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,2,2,1,1,5,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0
111,的,的,33.17,33.26,13.549001743000456,PART,1,1,2,2,13,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
112,第一,第一,33.26,33.55,2.2220255851356288,NUM,1,2,1,2,13,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,1,1,3,3,1,1,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
113,幅,幅,33.55,33.69,5.254480414942203,NUM,1,2,3,3,13,1,1,4,4,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,5,5,3,3,3,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
114,图画,图画,33.69,34.13,4.077554392914626,VERB,1,2,7,3,13,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0
115,我,我,34.63,34.78,10.534098233242508,PRON,1,5,2,3,14,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
116,的,的,34.78,34.96,13.549001743000456,PART,1,1,2,2,14,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
