word,lemma,onset,offset,logfreq,pos,section,top_down,bottom_up,left_corner,sentence_id,surprisal
各,各,100.34,100.53,9.798628910918454,ADV,1,2,2,2,42,3.3968347326328163
地,地,100.53,100.69,10.18742007921881,NOUN,1,2,3,3,42,2.8928167038682293
差不多,差不多,100.69,101.08,5.85571068663036,ADV,1,3,2,3,42,6.8566446160177135
都,都,101.08,101.22,10.091471215974046,ADV,1,2,2,2,42,1.496606361437176
飞,飞,101.22,101.36,5.228479495292175,VERB,1,3,2,3,42,4.3083719249813175
到,到,101.36,101.5,10.517727203780378,VERB,1,2,1,2,42,1.2411033613796758
过,过,101.5,101.71,9.029425744992162,PART,1,1,5,2,42,3.483398722398156
的确,的确,102.28,102.69,6.005061685614007,PART,1,3,2,3,43,3.6259647041849608
地理学,地理学,103.27,103.8,-0.8940401229393353,NOUN,1,2,2,2,44,10.098130159600265
帮,帮,103.8,104.0,5.238100161726026,VERB,1,2,1,2,44,3.246112752503053
了,了,104.0,104.06,11.717088826693631,PART,1,1,1,1,44,2.616008043332852
我,我,104.06,104.16,10.534098233242508,PRON,1,3,2,3,44,1.9188976355094671
很,很,104.16,104.32,9.553131814577668,ADV,1,5,2,3,44,0.9933338145482342
大,大,104.32,104.49,10.223760246520028,VERB,1,2,3,3,44,2.444857265571693
的,的,104.49,104.55,13.549001743000456,PART,1,1,2,2,44,2.43127969103186
忙,忙,104.55,104.78,5.450643525806591,NOUN,1,2,6,3,44,4.737967773883873
我,我,105.35,105.48,10.534098233242508,PRON,1,3,2,3,45,1.6865386857575142
一眼,一眼,105.48,105.78,4.83338883716905,ADV,1,3,2,3,45,5.69559832682744
就,就,105.78,105.88,10.143313771089671,ADV,1,2,2,2,45,1.8564770995084392
能,能,105.88,106.0,9.42263949445072,VERB,1,2,1,2,45,2.327755273737826
分辨,分辨,106.0,106.33,4.327174383125731,VERB,1,3,1,2,45,6.946563696302515
出,出,106.33,106.48,9.616849668063612,VERB,1,1,2,2,45,3.180835712785804
中国,中国,106.48,106.96,10.29428092179842,PROPN,1,3,2,3,45,6.305762817921892
和,和,106.96,107.13,11.595540980134366,CCONJ,1,1,1,1,45,1.149834962435331
亚利桑那,亚利桑那,107.13,107.7,1.4733890679708244,PROPN,1,2,7,3,45,14.884521923009514
要是,要是,108.41,108.72,5.913330017703747,SCONJ,1,4,2,3,46,4.5985236551102435
夜里,夜里,108.72,108.93,3.177678760017862,NOUN,1,3,2,3,46,4.809139195159579
迷失,迷失,108.93,109.17,3.304833313379072,VERB,1,2,1,2,46,6.475210434258296
了,了,109.17,109.27,11.717088826693631,PART,1,1,1,1,46,1.880006380367232
航向,航向,109.27,109.67,1.957556353689712,NOUN,1,2,5,3,46,9.236063565175549
这,这,109.84,109.93,11.129278789292488,PRON,1,2,2,2,47,1.9479428615813617
是,是,109.93,110.03,11.813576063887458,VERB,1,2,1,2,47,1.5350653873990554
很,很,110.03,110.23,9.553131814577668,ADV,1,6,2,3,47,1.8796689732246563
有,有,110.23,110.39,11.141756531663797,VERB,1,2,1,2,47,2.513961886135763
用,用,110.39,110.56,9.219764623880025,VERB,1,2,5,3,47,1.3543578052193772
的,的,110.56,110.7,13.549001743000456,PART,1,1,5,2,47,1.8398617152323056
这样,这样,111.58,111.95,9.279369482806482,ADV,1,3,2,3,48,4.693144440311349
在,在,112.25,112.43,11.76214703363635,VERB,1,2,1,2,49,2.1052120338629714
我,我,112.43,112.51,10.534098233242508,PRON,1,5,2,3,49,2.2193349507893605
的,的,112.51,112.6,13.549001743000456,PART,1,1,2,2,49,0.7290357880105168
生活,生活,112.6,112.95,9.381469863951022,NOUN,1,2,3,3,49,5.587505359675051
中,中,112.95,113.15,11.01019816111366,PART,1,1,3,2,49,2.4974398901444546
我,我,113.46,113.55,10.534098233242508,PRON,1,3,2,3,50,1.6865386857575142
跟,跟,113.55,113.67,6.5069388490071525,ADP,1,2,1,2,50,2.890428674340168
许多,许多,113.67,114.03,8.680062609485717,NUM,1,4,5,5,50,7.0495358342664085
严肃,严肃,114.03,114.36,6.153923474805685,VERB,1,4,2,3,50,10.447399952153257
的,的,114.36,114.48,13.549001743000456,PART,1,1,2,2,50,0.6787606830475742
人,人,114.48,114.64,10.91693258096741,NOUN,1,2,3,3,50,2.732135625636407
有,有,114.81,114.92,11.141756531663797,VERB,1,2,1,2,50,1.5412459531538474
过,过,114.92,115.02,9.029425744992162,PART,1,1,1,1,50,2.3350948694955806
很多,很多,115.02,115.37,7.810670556960418,NUM,1,4,2,3,50,4.051987946414329
的,的,115.37,115.47,13.549001743000456,PART,1,1,2,2,50,1.916719958372843
接触,接触,115.47,115.83,6.567957117599844,NOUN,1,2,6,3,50,5.432944811981237
我,我,116.45,116.55,10.534098233242508,PRON,1,3,2,3,51,1.6865386857575142
在,在,116.55,116.68,11.76214703363635,ADP,1,3,1,2,51,2.158340182199346
大人们,大人们,116.68,117.09,2.56117300524145,NOUN,1,3,2,3,51,8.230644013543017
中间,中间,117.09,117.37,6.629862468306986,NOUN,1,1,3,2,51,5.118813154979751
生活,生活,117.37,117.67,9.381469863951022,NOUN,1,3,1,2,51,5.418321459323288
过,过,117.67,117.78,9.029425744992162,VERB,1,1,2,2,51,3.0627815256612645
很,很,117.78,117.94,9.553131814577668,ADV,1,4,2,3,51,1.2969933496148605
长,长,117.94,118.14,9.024903527709272,ADJ,1,1,2,2,51,3.759678650041807
时间,时间,118.14,118.51,8.816008211985327,NOUN,1,1,5,2,51,6.380427151265327
我,我,119.25,119.36,10.534098233242508,PRON,1,4,2,3,52,1.6865386857575142
仔细,仔细,119.36,119.67,5.634046469971304,VERB,1,3,1,2,52,6.610071445301868
地,地,119.67,119.76,10.18742007921881,PART,1,1,2,2,52,2.700888512700668
观察,观察,119.76,120.1,7.063007922852505,VERB,1,3,1,2,52,6.952507683555609
过,过,120.1,120.2,9.029425744992162,PART,1,1,2,2,52,3.716894055831064
他们,他们,120.2,120.52,9.915474866735266,PRON,1,2,5,3,52,5.848331357037405
但,但,121.18,121.31,9.965942780123862,ADV,1,1,1,1,53,3.03550598964682
这,这,121.31,121.43,11.129278789292488,PRON,1,3,2,3,53,1.8988076530545472
并,并,121.43,121.57,9.959021024650852,ADV,1,3,2,3,53,3.289604991319588
没有,没有,121.57,121.83,9.863041372805316,ADV,1,2,1,2,53,3.9810137256762346
使,使,121.83,122.04,9.423635910402565,VERB,1,2,1,2,53,3.576184793825682
我,我,122.04,122.22,10.534098233242508,PRON,1,3,2,3,53,1.3997027446659736
对,对,122.42,122.53,10.687452473351607,ADP,1,3,1,2,53,2.496698145036427
他们,他们,122.53,122.78,9.915474866735266,PRON,1,4,2,3,53,5.946862588462756
的,的,122.78,122.86,13.549001743000456,PART,1,1,2,2,53,0.7257192246560717
看法,看法,122.86,123.26,6.937255827099759,NOUN,1,2,4,3,53,6.619758800427305
有,有,123.26,123.4,11.141756531663797,VERB,1,2,1,2,53,2.824989606848633
多,多,123.4,123.56,9.815063523678072,ADV,1,4,2,3,53,1.8982336840101968
大,大,123.56,123.68,10.223760246520028,VERB,1,2,1,2,53,1.7119591447629416
的,的,123.68,123.77,13.549001743000456,PART,1,1,3,2,53,2.370404980419605
改变,改变,123.77,124.18,7.964707722230934,NOUN,1,2,11,3,53,5.670802154349884
当,当,124.92,125.05,8.529402948041533,ADP,1,3,1,2,54,2.7974319111758734
我,我,125.05,125.18,10.534098233242508,PRON,1,4,2,3,54,1.6647120370502897
遇到,遇到,125.18,125.44,-0.3024573580339351,VERB,1,2,1,2,54,5.160818103502034
一,一,125.44,125.58,11.4288871621941,NUM,1,3,1,2,54,1.8471912261034409
个,个,125.58,125.78,10.347959152135804,NUM,1,2,3,3,54,3.094296004350881
头脑,头脑,126.05,126.37,5.55500013723684,NOUN,1,3,2,3,54,6.3563755537621685
看来,看来,126.37,126.64,-0.9861768593383216,PART,1,2,1,2,54,5.435015365791406
稍微,稍微,126.64,126.88,3.4700080143223984,ADV,1,4,2,3,54,8.08679248555258
清楚,清楚,126.88,127.23,7.317524444664807,VERB,1,2,1,2,54,7.842277367451034
的,的,127.23,127.3,13.549001743000456,PART,1,1,3,2,54,1.5072806154087013
大人,大人,127.3,127.59,4.335039843449545,NOUN,1,2,8,3,54,4.789629900416953
时,时,127.59,127.83,9.880894797450988,PART,1,1,3,2,54,2.2009388797570897
我,我,128.39,128.5,10.534098233242508,PRON,1,3,2,3,55,1.6865386857575142
就,就,128.5,128.6,10.143313771089671,ADV,1,3,2,3,55,2.511337487095448
拿出,拿出,128.6,128.92,-3.146555163288575,VERB,1,3,1,2,55,5.790953518207052
一直,一直,128.92,129.14,7.691305162811901,ADV,1,5,2,3,55,5.885362997393553
保存,保存,129.14,129.54,6.301348938820098,VERB,1,2,1,2,55,6.7693168295220145
着,着,129.54,129.66,9.759306279287683,PART,1,1,3,2,55,3.7910180976856167
的,的,129.66,129.8,13.549001743000456,PART,1,1,2,2,55,1.2845027452754867
我,我,130.05,130.21,10.534098233242508,PRON,1,2,1,2,55,0.971967534680048
那,那,130.21,130.33,8.880679246981725,DET,1,2,1,2,55,2.3755236951376246
第一,第一,130.33,130.62,2.2220255851356288,NUM,1,3,1,2,55,4.6094102288983105
号,号,130.62,130.79,7.533595309285531,NUM,1,2,3,3,55,2.914059808988252
作品,作品,130.79,131.21,8.013916006367577,NOUN,1,2,7,3,55,6.483085084350747
来,来,131.32,131.44,10.289595344182525,VERB,1,2,1,2,55,2.9705794632552647
测试,测试,131.44,131.8,5.720278989184664,VERB,1,3,1,2,55,8.220308455007839
测试,测试,131.8,132.05,5.720278989184664,VERB,1,1,2,2,55,6.538959428719798
他,他,132.05,132.24,10.667244187208931,PRON,1,2,8,3,55,3.3348979100153766
我,我,133.03,133.12,10.534098233242508,PRON,1,4,2,3,56,1.6865386857575142
想,想,133.12,133.3,8.367560058756213,VERB,1,2,1,2,56,2.3859976404599395
知道,知道,133.3,133.63,8.537073854883202,VERB,1,2,1,2,56,7.024499466953582
他,他,134.11,134.23,10.667244187208931,PRON,1,3,2,3,56,2.0482295408219384
是否,是否,134.23,134.53,7.8567126002799075,ADV,1,3,2,3,56,4.375464703779175
真的,真的,134.53,134.83,-1.0051219455807707,ADV,1,3,2,3,56,3.40129817619448
有,有,134.83,134.93,11.141756531663797,VERB,1,2,1,2,56,2.841324256752761
理解,理解,134.93,135.23,7.80176400042845,NOUN,1,2,1,2,56,6.927046932395887
能力,能力,135.23,135.59,8.558852083639895,NOUN,1,1,9,2,56,6.613343654450354
可是,可是,136.48,136.78,7.153053199881483,ADV,1,1,1,1,57,4.269498876170986
得到,得到,136.78,137.08,8.63839402418874,VERB,1,5,2,3,58,5.678979046991008
的,的,137.08,137.18,13.549001743000456,PART,1,1,2,2,58,1.1098393125371453
回答,回答,137.18,137.46,6.903608693768208,NOUN,1,2,3,3,58,5.50705327961968
总,总,137.46,137.69,9.13081663794586,ADV,1,3,2,3,58,3.988310761380801
是,是,137.69,137.96,11.813576063887458,VERB,1,2,1,2,58,1.13828851935859
这,这,138.72,138.82,11.129278789292488,PRON,1,3,2,3,59,1.9479428615813617
是,是,138.82,138.95,11.813576063887458,VERB,1,2,1,2,59,1.5350653873990554
顶,顶,138.95,139.1,4.395189621200163,PROPN,1,3,2,3,59,3.580519588286972
帽子,帽子,139.1,139.44,4.197021480250725,NOUN,1,2,9,3,59,7.6318911810263925
我,我,140.38,140.47,10.534098233242508,PRON,1,3,2,3,60,1.6865386857575142
就,就,140.47,140.61,10.143313771089671,ADV,1,3,2,3,60,2.511337487095448
不,不,140.61,140.82,10.967124178394917,ADV,1,3,2,3,60,1.972632786842312
和,和,140.82,140.95,11.595540980134366,ADP,1,3,1,2,60,2.73933240181045
他,他,140.95,141.12,10.667244187208931,PRON,1,2,3,3,60,2.4002743697660924
谈,谈,141.12,141.32,7.124946751769,VERB,1,2,1,2,60,3.6890837432128976
巨蟒,巨蟒,141.32,141.69,-0.962334670375562,NOUN,1,7,2,3,60,10.447820571001007
呀,呀,141.69,141.91,4.512188293617776,PART,1,1,2,2,60,3.32946109158043
原始,原始,142.14,142.46,6.904483933963076,ADJ,1,4,2,3,61,6.416276942625442
森林,森林,142.46,142.81,6.496139796034242,NOUN,1,2,3,3,61,7.828538881027515
呀,呀,142.81,142.97,4.512188293617776,PART,1,1,2,2,61,3.226613623824393
或者,或者,143.19,143.4,8.443947862463473,CCONJ,1,1,1,1,62,6.190581585848687
星星,星星,143.4,143.79,3.4861510875423187,PROPN,1,2,3,3,62,5.899881269087814
之类,之类,143.79,144.03,3.800309015798145,NOUN,1,1,2,2,62,5.999377635122803
的,的,144.03,144.1,13.549001743000456,PART,1,1,2,2,62,1.675486627632132
事儿,事,144.1,144.33,8.539650918264964,NOUN,1,2,8,3,62,7.002889806015233
我,我,144.86,144.99,10.534098233242508,PRON,1,3,2,3,63,1.6865386857575142
只得,只得,144.99,145.24,4.6036189834953545,VERB,1,3,1,2,63,5.369957581243705
迁就,迁就,145.24,145.54,1.8216418437099249,VERB,1,2,1,2,63,7.7925456304185285
他,他,145.54,145.74,10.667244187208931,PRON,1,4,2,3,63,2.219755652463633
的,的,145.74,145.84,13.549001743000456,PART,1,1,2,2,63,1.8975624762266845
水平,水平,145.84,146.27,8.729445811251173,NOUN,1,2,5,3,63,6.766011726857332
和,和,146.81,146.95,11.595540980134366,ADP,1,3,1,2,64,1.8843805871151156
他们,他们,146.95,147.21,9.915474866735266,PRON,1,2,3,3,64,5.703678331476127
谈,谈,147.21,147.39,7.124946751769,VERB,1,2,1,2,64,3.3336381524976835
些,些,147.39,147.53,8.317334188664633,NUM,1,3,2,3,64,3.2149886016287983
桥牌,桥牌,147.53,148.03,0.0256677467485778,NOUN,1,5,2,3,64,8.358430619270768
呀,呀,148.03,148.22,4.512188293617776,PART,1,1,2,2,64,3.895945427195922
高尔夫球,高尔夫球,148.55,149.09,2.388487521994749,NOUN,1,3,2,3,65,10.452894727610884
呀,呀,149.09,149.26,4.512188293617776,INTJ,1,1,2,2,65,4.300737750275521
政治,政治,149.26,149.64,9.34826332008964,NOUN,1,3,2,3,66,7.567604719959027
呀,呀,149.64,149.79,4.512188293617776,PART,1,1,2,2,66,3.214235918698976
领带,领带,149.98,150.34,2.0783159083923257,NOUN,1,3,2,3,67,7.530887881208704
呀,呀,150.34,150.44,4.512188293617776,PART,1,1,3,2,67,3.9882128328301456
这些,这些,150.44,150.76,9.35458442856651,PRON,1,1,7,2,67,5.734182388283683
于是,于是,151.64,151.89,6.920148168912099,ADV,1,3,2,3,68,4.715857867604481
大人们,大人们,151.89,152.38,2.56117300524145,NOUN,1,2,2,2,68,8.181571514605551
就,就,152.59,152.72,10.143313771089671,ADV,1,3,2,3,68,1.736005028111553
十分,十分,152.72,153.09,8.082976077518726,ADV,1,2,2,2,68,6.950942166573444
高兴,高兴,153.09,153.47,6.050304047130416,VERB,1,2,1,2,68,4.62223374130156
能,能,153.47,153.67,9.42263949445072,VERB,1,3,1,2,68,2.686150678199032
认识,认识,153.67,153.94,8.658825383783066,VERB,1,2,1,2,68,6.4552979481172885
我,我,153.94,154.06,10.534098233242508,PRON,1,5,2,3,68,2.108409679568795
这样,这样,154.06,154.36,9.279369482806482,ADJ,1,3,2,3,68,6.169589179300155
一,一,154.36,154.49,11.4288871621941,NUM,1,2,1,2,68,2.6983055969380203
个,个,154.49,154.67,10.347959152135804,NUM,1,2,4,3,68,3.114599794155359
通情达理,通情达理,154.87,155.66,1.47613506511968,VERB,1,2,3,3,68,11.236276180495038
的,的,155.66,155.85,13.549001743000456,PART,1,1,2,2,68,1.474444186728011
人,人,155.85,156.02,10.91693258096741,NOUN,1,2,9,3,68,2.3671203829595666
我,我,157.26,157.35,10.534098233242508,PRON,1,3,2,3,69,1.6865386857575142
就,就,157.35,157.49,10.143313771089671,ADV,1,3,2,3,69,2.511337487095448
这样,这样,157.49,157.78,9.279369482806482,ADV,1,4,2,3,69,3.802198279516286
孤独,孤独,157.78,158.14,5.038029943950696,VERB,1,2,3,3,69,7.738322264929019
地,地,158.14,158.21,10.18742007921881,PART,1,1,2,2,69,3.4778389363344857
生活,生活,158.21,158.65,9.381469863951022,VERB,1,2,1,2,69,5.986054503932082
着,着,158.65,158.86,9.759306279287683,PART,1,1,4,2,69,3.504305551736464
没有,没有,159.59,159.84,9.863041372805316,VERB,1,3,1,2,70,4.791697368013982
一,一,159.84,159.96,11.4288871621941,NUM,1,3,1,2,70,2.073936457378988
个,个,159.96,160.05,10.347959152135804,NUM,1,2,3,3,70,2.343422634741835
能,能,160.05,160.2,9.42263949445072,VERB,1,4,1,2,70,3.209470932369188
真正,真正,160.2,160.5,7.943829533093311,ADV,1,3,2,3,70,4.348168371792382
谈,谈,160.5,160.7,7.124946751769,VERB,1,3,1,2,70,4.642441926054492
得,得,160.7,160.75,8.835887911676375,PART,1,1,1,1,70,3.589230798619817
来,来,160.75,160.91,10.289595344182525,VERB,1,1,6,2,70,2.6864607303314854
的,的,160.91,160.97,13.549001743000456,PART,1,1,2,2,70,1.6975684496065233
人,人,160.97,161.18,10.91693258096741,NOUN,1,2,5,3,70,2.326798621690896
一直,一直,161.77,161.99,7.691305162811901,ADV,1,4,2,3,71,5.714292580515153
到,到,161.99,162.11,10.517727203780378,VERB,1,2,1,2,71,1.4938513047466162
六,六,162.11,162.24,8.93071178299457,NUM,1,3,1,2,71,3.086603571060884
年,年,162.24,162.43,11.45070769414057,NUM,1,2,3,3,71,2.1964463569424466
前,前,162.43,162.73,8.716430860586504,PART,1,1,4,2,71,2.9350109970458216
在,在,163.11,163.26,11.76214703363635,ADP,1,3,1,2,71,1.6376973897946827
撒哈拉,撒哈拉,163.26,163.7,2.5180190012382027,PROPN,1,3,1,2,71,12.112494675068284
沙漠,沙漠,163.7,164.04,5.137162212567896,NOUN,1,1,2,2,71,9.037424067812037
上,上,164.04,164.28,10.760238470227222,PART,1,1,3,2,71,1.4688976635610247
发生,发生,164.33,164.63,8.731759261088415,VERB,1,2,1,2,71,5.423153504572735
了,了,164.63,164.74,11.717088826693631,PART,1,1,1,1,71,2.581816603847792
那,那,164.74,164.87,8.880679246981725,PRON,1,3,1,2,71,2.1804527881795708
次,次,164.87,165.0,9.152645473077383,NUM,1,2,3,3,71,3.841058956554544
故障,故障,165.0,165.43,4.609022755303582,VERB,1,2,6,3,71,7.2124605573093055
我,我,166.13,166.25,10.534098233242508,PRON,1,6,2,3,72,1.6865386857575142
的,的,166.25,166.34,13.549001743000456,PART,1,1,2,2,72,1.4587933924936805
发动机,发动机,166.34,166.81,4.085791421510709,NOUN,1,2,3,3,72,9.95663851664072
里,里,166.81,166.94,8.88658597964225,PART,1,1,2,2,72,2.5161825165488114
有,有,166.94,167.03,11.141756531663797,VERB,1,3,1,2,72,1.62018440351274
个,个,167.03,167.14,10.347959152135804,NUM,1,3,2,3,72,2.976202951774568
东西,东西,167.14,167.41,7.980025303465923,NOUN,1,2,4,3,72,6.473168758010009
损坏,损坏,167.41,167.84,4.679785886368877,VERB,1,2,1,2,72,7.72587631839543
了,了,167.84,167.98,11.717088826693631,INTJ,1,1,4,2,72,2.4995941623377718
当时,当时,168.75,169.02,8.441990004348938,NOUN,1,3,2,3,73,5.728154815900913
由于,由于,169.02,169.4,9.176426130564815,ADP,1,2,1,2,73,6.3527478955641525
我,我,169.61,169.72,10.534098233242508,PRON,1,3,2,3,73,1.9203147045862208
既,既,169.72,169.89,7.562378863346302,ADV,1,2,1,2,73,4.1006284008734974
没有,没有,169.89,170.16,9.863041372805316,ADV,1,2,1,2,73,4.416693814269346
带,带,170.16,170.32,8.2285973682881,VERB,1,2,1,2,73,2.441761420254527
机械师,机械师,170.32,170.86,0.3328944152733289,NOUN,1,1,3,2,73,11.522111750459452
也,也,171.11,171.21,10.523259496272392,ADV,1,1,1,1,73,2.0041646216852267
没有,没有,171.21,171.4,9.863041372805316,VERB,1,2,1,2,73,3.97654817990352
带,带,171.4,171.6,8.2285973682881,VERB,1,2,1,2,73,2.753636051309688
旅客,旅客,171.6,171.99,4.938945933204411,NOUN,1,2,7,3,73,7.164992966225816
我,我,172.67,172.77,10.534098233242508,PRON,1,2,2,2,74,1.6865386857575142
就,就,172.77,172.89,10.143313771089671,ADV,1,3,2,3,74,2.511337487095448
试图,试图,172.89,173.29,5.85526388085455,VERB,1,2,1,2,74,7.418053671890624
独自,独自,173.48,173.79,3.797913215138059,ADV,1,4,2,3,74,6.5990493122511396
完成,完成,173.79,174.09,8.407176072814497,VERB,1,2,1,2,74,5.316175813395249
这个,这个,174.09,174.28,9.35483241411797,DET,1,4,1,2,74,3.7271848231735465
困难,困难,174.28,174.57,7.9422922281164015,NOUN,1,1,2,2,74,7.446573276250698
的,的,174.57,174.67,13.549001743000456,PART,1,1,2,2,74,1.9358879744168052
维修,维修,174.67,174.93,5.516211161976023,NOUN,1,3,3,3,74,8.347153465276875
工作,工作,174.93,175.31,10.276921496633582,NOUN,1,2,9,3,74,5.2477674896976225
这,这,176.16,176.3,11.129278789292488,PRON,1,3,2,3,75,1.9479428615813617
对,对,176.3,176.4,10.687452473351607,ADP,1,3,1,2,75,2.6144081880171
我,我,176.4,176.53,10.534098233242508,PRON,1,2,3,3,75,1.0978733202589592
来说,来说,176.53,176.88,0.3177261938001576,PART,1,2,2,2,75,3.9019246619604884
是,是,177.15,177.31,11.813576063887458,VERB,1,2,1,2,75,1.6231936342787898
个,个,177.31,177.4,10.347959152135804,NUM,1,3,2,3,75,1.7060484706126529
生,生,177.4,177.63,8.50294861748512,NOUN,1,4,1,2,75,2.994965982421344
与,与,177.63,177.76,10.419628544669076,NOUN,1,1,1,1,75,3.225206247167288
死,死,177.76,177.97,7.20639212815744,VERB,1,1,3,2,75,3.8347114610164064
的,的,178.02,178.11,13.549001743000456,PART,1,1,2,2,75,2.909230481133409
问题,问题,178.11,178.56,10.003741853641548,NOUN,1,2,6,3,75,6.952568276906122
我,我,179.25,179.37,10.534098233242508,PRON,1,6,2,3,76,1.6865386857575142
随身,随身,179.37,179.74,3.656485386302932,ADV,1,3,2,3,76,6.691817715934244
带,带,179.74,179.86,8.2285973682881,VERB,1,2,4,3,76,2.980212919343704
的,的,179.86,179.95,13.549001743000456,PART,1,1,2,2,76,1.500830966574222
水,水,179.95,180.21,7.4967256874277775,NOUN,1,2,3,3,76,3.356906980382581
只,只,180.47,180.61,8.687318340146405,ADV,1,3,2,3,76,2.7342676642603174
够,够,180.61,180.75,5.677222870320851,VERB,1,2,1,2,76,3.254993061554156
饮用,饮用,180.75,181.05,-1.973281345851445,VERB,1,3,1,2,76,5.506328470491453
一,一,181.05,181.23,11.4288871621941,NUM,1,3,2,3,76,2.257883700843456
星期,星期,181.23,181.7,6.286325787552788,NOUN,1,2,8,3,76,7.43017098359105
第一,第一,182.6,182.78,2.2220255851356288,NUM,1,3,1,2,77,3.86883050758449
天,天,182.78,182.94,8.29407038988675,NUM,1,2,3,3,77,2.936760047730365
晚上,晚上,182.94,183.35,6.610483370691052,NOUN,1,2,2,2,77,5.260274109008451
我,我,183.73,183.86,10.534098233242508,PRON,1,2,2,2,77,2.000883214236027
就,就,183.86,183.99,10.143313771089671,ADV,1,3,2,3,77,1.3428796402235743
睡,睡,183.99,184.16,4.685652796890013,VERB,1,2,1,2,77,3.014883719435752
在,在,184.16,184.3,11.76214703363635,ADP,1,2,1,2,77,2.373240012233265
这,这,184.3,184.41,11.129278789292488,DET,1,7,1,2,77,1.975588178805037
远离,远离,184.41,184.75,-2.282782465697866,VERB,1,2,3,3,77,5.6082145070791025
人间,人间,184.75,185.05,5.326350734060742,NOUN,1,2,3,3,77,5.417432664796642
烟火,烟火,185.05,185.35,1.701469997880594,NOUN,1,2,3,3,77,6.7387632550165755
的,的,185.35,185.46,13.549001743000456,PART,1,1,2,2,77,1.5110623768758569
大,大,185.46,185.58,10.223760246520028,ADJ,1,2,2,2,77,2.249096474284212
沙漠,沙漠,185.58,185.93,5.137162212567896,NOUN,1,2,3,3,77,9.201974837300929
上,上,185.93,186.15,10.760238470227222,PART,1,1,6,2,77,2.5587346534518214
我,我,186.83,186.94,10.534098233242508,PRON,1,3,2,3,78,1.6865386857575142
比,比,186.94,187.08,8.60159261021106,ADP,1,4,1,2,78,3.199995858861983
大海,大海,187.08,187.42,4.555444083965439,NOUN,1,3,2,3,78,5.549371924941111
中,中,187.42,187.66,11.01019816111366,PART,1,1,3,2,78,2.761737070807645
伏,伏,187.88,188.0,4.424966385165138,PROPN,1,2,1,2,78,5.3841972115199646
在,在,188.0,188.13,11.76214703363635,ADP,1,4,1,2,78,2.1552028017933016
小,小,188.13,188.28,8.572982991353514,ADJ,1,4,2,3,78,2.18868135906336
木排,木排,188.28,188.64,-4.605170185988091,NOUN,1,2,3,3,78,8.100140565277677
上,上,188.64,188.77,10.760238470227222,PART,1,1,3,2,78,2.2551673051364203
的,的,188.77,188.88,13.549001743000456,PART,1,1,2,2,78,1.3000034334009674
